"","filename","speaker","iteration","word","harmony_type","v1","v2","f1_v1_t1","f2_v1_t1","f1_v1_t2","f2_v1_t2","f1_v1_t3","f2_v1_t3","f1_v1_t4","f2_v1_t4","f1_v1_t5","f2_v1_t5","f1_v1_t6","f2_v1_t6","f1_v1_t7","f2_v1_t7","f1_v1_t8","f2_v1_t8","f1_v1_t9","f2_v1_t9","f1_v1_t10","f2_v1_t10","f1_v2_t1","f2_v2_t1","f1_v2_t2","f2_v2_t2","f1_v2_t3","f2_v2_t3","f1_v2_t4","f2_v2_t4","f1_v2_t5","f2_v2_t5","f1_v2_t6","f2_v2_t6","f1_v2_t7","f2_v2_t7","f1_v2_t8","f2_v2_t8","f1_v2_t9","f2_v2_t9","f1_v2_t10","f2_v2_t10"
"437","f02_frame_rep4","f02","4","tʊːɮaɮ","ATR","ʊː","a",504.04,1284.43,504.96,1071.53,509.48,980.38,524.44,851.23,490.11,926.74,496.49,947.67,506.74,927.16,529.83,914.4,547.66,892.49,577.02,1010.51,908.69,2076.59,673.64,1449.24,700.54,1435.71,722.03,1425.17,729.22,1414.89,730.59,1409.26,718.6,1397.34,714.74,1399.22,709,1397.77,645.44,1353.9
"438","f02_frame_rep4","f02","4","pɔːɮɔːr","rounding","ɔː","ɔː",569.87,1078.31,706.71,1066.37,740.62,1082.79,760.25,1117.35,744.66,1165.06,761.17,1162.45,765.21,1161.23,764.14,1167.58,775.72,1126.46,756.3,1176.6,922.72,1860.57,701.14,1199.67,727.31,1187.13,729.8,1152.16,739.71,1101.47,724.68,1065.7,775.26,1087.21,778.51,1069.44,756.27,1094.12,714.1,1206.7
"439","f02_frame_rep4","f02","4","purteɮ","ATR","u","e",397.47,975.45,373.01,799.06,351.22,802.27,366.15,875.77,349.64,936.9,304.68,1019.54,291.41,1119.02,292.43,1159.31,244.11,1210.43,163.14,1359.37,893.61,2162.61,470.55,2178.63,355.45,2208.26,400.67,2245.03,411.77,2302.1,417.06,2350.02,411.41,2380.72,398.12,2386.15,380.98,2378.74,352.14,2329.69
"440","f02_frame_rep4","f02","4","sʊɮiːg","non-harmonic","ʊ","iː",1129.58,2020.37,991.47,2031.14,1092.46,2089.15,1397.15,2202.14,911.1,1962.38,803,1676.91,419.55,910,537.75,891.71,551.99,863.78,546.64,904.72,674.56,1841.66,387.69,2324.39,393.18,2645.47,356.6,2732.65,330.19,2659.54,302.72,2731.86,298.39,2748.12,296.93,2749.07,313.53,1633.3,332.33,1875.14
"441","f02_frame_rep4","f02","4","toɮo:r","ATR","o","o:",360.53,1858.28,352.34,1813.54,351.74,1820.17,346.95,1795.02,340.31,1657.81,334.34,1439.65,330.19,1479.59,326.85,1552.42,323.02,1667.43,321.36,1838.11,359.41,1862.63,385.12,1548.29,391.33,1188.02,410.24,1136.84,426.56,1084.46,444.17,1123.31,461.3,1153.97,480.54,1138.33,482.77,1225.99,473.72,1269.44
"442","f02_frame_rep4","f02","4","tuːɮger","ATR","uː","e",344.95,1784.59,352.19,1324.64,314.32,855.57,312.89,1062.46,370.88,1163.61,314.81,943.1,309.26,890.35,305.53,897.26,311.07,989.17,312.62,1170.82,241.43,2393.02,303.19,2241.13,353.79,2321.72,387.3,2318.28,409.88,2280.54,427.05,2248.71,442.69,2233.74,450.94,2220.1,439.74,2185.85,416.01,1999.69
"443","f02_frame_rep4","f02","4","ʦ͡ʊrgʊːɮ","ATR","ʊ","ʊː",462.24,1546.96,475.23,1516.17,481.41,1482.17,484.11,1444.16,485.4,1399.71,487.25,1352.5,489.36,1303.22,492.04,1252.64,500.26,1210.96,507.45,1195.05,557.68,2543.58,514.32,597.23,466.59,768.17,483.4,800.24,489,849.77,492.21,860.62,495.01,869.49,507.78,915.58,513.06,986.31,522.53,1079.83
"444","f02_frame_rep4","f02","4","tijɮeɮtʰ","ATR","i","e",269.88,2358.51,334.12,2643.29,341.16,2736.88,334.91,2802.42,328.85,2811.88,320.43,2801.73,308.09,2797.24,292.11,2803.52,286.66,2835.15,283.94,2838.58,1116.84,2300.57,614.24,2423.89,301.5,2496.11,312.62,2483.2,326.39,2510.31,339.2,2547.64,340.67,2568.51,342.07,2578.37,343.42,2578.06,343.78,2568.48
"445","f02_frame_rep4","f02","4","toɮijg","non-harmonic","o","i",413.11,1955.1,346.3,1882.08,344.71,1818.79,343.42,1782.5,345.81,1457.75,343.64,1201.94,342.46,1113.52,341.3,1133.73,337.45,1225.36,327.86,1353.67,541.98,2068.97,245.89,1865.86,174.14,1899.27,293.62,2134.27,287.47,2419.95,273.09,2647.53,273.33,2699.64,274.82,2729.65,277.05,2746.63,278.37,2751.27
"446","f02_frame_rep4","f02","4","tɔɮʊːɮ","ATR","ɔ","ʊː",562.06,1880.81,613.54,1726.54,714.36,1365.36,767.63,1258.38,780.44,1185.5,786.24,1126.83,788.62,1098.77,767.63,1106.83,738.23,1147.9,712.12,1209.04,1418.34,2723.72,580.66,1208.1,566.42,1108.6,548.97,996.1,535.24,923.81,527.5,905.78,516.5,905.42,521.62,960.38,522.13,1005.68,519.44,1118.3
"447","f02_frame_rep4","f02","4","torwuːɮ","ATR","o","uː",440.33,1916.09,346.72,1865.58,341.7,1497.81,332.03,1197.93,328.6,1095.85,328.71,1044.18,334.08,1027.18,340.69,999.14,343.43,955.66,342.47,947.35,375.6,1079.61,358.67,841.54,371.44,818.12,369.21,813.69,359.96,808.13,395.04,733.96,334.81,776.81,346.12,799.1,334.49,901.81,337.47,1012.17
"448","f02_frame_rep4","f02","4","po:ro:r","ATR","o:","o:",408.34,856.93,371.61,891.76,375.56,950.11,394.86,992.83,416.02,986.19,430.29,1020.2,440.32,1061.92,445.22,1079.81,451.6,1113.12,457.5,1202.06,442.59,1422.08,459.91,1370.75,466.86,1239.12,464.64,1178.14,468.4,1186.2,473.38,1201.18,472.62,1198.61,475.07,1206.98,472.25,1194.18,466.55,1341.74
"449","f02_frame_rep4","f02","4","ʦ͡o:ɮroɮtʰ","ATR","o:","o",377.65,1679.07,442.36,1293.65,440.1,1124.39,413,1097.77,404.98,1035.7,426.26,1069.93,445.65,1105.65,451.94,1127.06,458.7,1170.42,459.15,1254.63,379.68,2038.94,355.21,1975.59,366.88,1729.7,370.92,1546.08,359.58,1473.07,358.56,1541.58,355.39,1522.2,351.86,1485.31,354.43,1679.33,338.6,1778.62
"450","f02_frame_rep4","f02","4","piɮpuːr","ATR","i","uː",1238.09,2191.07,1073.18,2191.6,264.67,2227.5,302.09,2517.88,306.82,2710.12,306.08,2747.72,302.76,2761.78,297.39,2765.98,289.54,2750.47,283.33,2730.35,536.53,1900.74,404.88,683.08,354.65,778.3,330.73,745.55,669.8,816.96,332.79,851.46,333.19,889.41,328.93,1015.38,328.58,972.63,346.19,999.1
"451","f02_frame_rep4","f02","4","paːɮiːg","non-harmonic","aː","iː",696.82,1137.27,951.84,1318.41,999.78,1333.61,1009.47,1386.61,1059.49,1444.7,1117.29,1379.73,1049.86,1469.15,956.07,1470.81,933.36,1442.79,903.24,1449.58,352.46,2175.91,441.83,2396.5,433.27,2447.75,423.1,2471.09,406.36,2476.07,390.88,2494.75,368.84,2505.75,359.83,2583.67,339.5,2643.75,354.13,1918.24
"452","f02_frame_rep4","f02","4","tɔɮɔːr","rounding","ɔ","ɔː",654.76,1421.29,750.69,1289.68,795.05,1228.83,822.34,1191.62,768.91,1093.64,774.5,1103.18,759.63,1107.67,746.19,1124.07,747.41,1167.73,711.29,1211.55,784.74,1370.41,851.3,1322.13,882.73,1272.07,833.79,1167.18,815.26,1162.84,821.48,1158.14,774.13,1136.75,778.56,1134.9,761.27,1108.85,749.44,1167.47
"453","f02_frame_rep4","f02","4","pijrijg","ATR","i","i",359.04,1777.71,352.75,1962.38,350.68,2095.98,351.69,2192.45,348.44,2341.23,346.6,2500.99,348.14,2678.04,347.71,2710.13,346.41,2681.8,344.9,2677.34,338.91,2169.2,355.76,2197.01,353.7,2232.72,344.3,2272.19,350.58,2322.57,356.02,2377.72,360.03,2440.87,362.93,2538.47,365.41,2647.94,369.05,2706.54
"454","f02_frame_rep4","f02","4","tijɮuːɮ","ATR","i","uː",256.07,2374.16,277.77,2640.76,290.13,2695.78,293.96,2709.88,289.75,2703.64,281.37,2695.2,279.06,2731.88,280.82,2752.24,280.97,2714.16,278.59,2683.71,276.02,1743.37,418.63,1459.67,447.41,1197.59,427.46,1014.56,418.65,914.55,404.58,900.22,392.11,914.99,390.68,924.25,368.32,987.25,356.56,1133.65
"455","f02_frame_rep4","f02","4","teːɮijg","non-harmonic","eː","i",362.77,2596.68,375.88,2662.1,387.44,2474,408.36,2361.16,418.97,2303.68,408.14,1774.02,427.16,2254.03,416.21,2241.68,398.31,2321.87,369.22,2267.04,927.89,2573.52,373.5,2528.98,310.74,2421.07,333.52,2413.51,361.17,2554.54,322.06,2623.44,306.15,2661.69,307.11,2651.44,302.18,2482.97,301.91,2508.61
"456","f02_frame_rep4","f02","4","pijreːr","ATR","i","eː",710.6,2082.14,249.4,2136.63,280.52,2194.37,302.36,2466.68,302.38,2767.23,296.79,2832.32,288.79,2821.75,281.79,2808.21,272.2,2809.38,254.1,2810.93,364.35,2198.52,415.93,2302.87,430.68,2365.5,444.33,2355.88,452.98,2341.67,452.95,2332.97,451.91,2356.29,452.11,2346.73,445.68,2170.6,397.48,2071.17
"457","f02_frame_rep4","f02","4","paːɮaːr","ATR","aː","aː",785.58,1140.44,1066.28,1386.64,1092.42,1493.08,1096.68,1522.97,1155.51,1583.05,1237.04,1645.19,1193.73,1593.22,1105.31,1603.18,1090.12,1603.21,1043.29,1588.43,705.29,1559.66,952.35,1568.15,1006.37,1565.96,1048.88,1601.25,1051.45,1598.11,1087.68,1619.88,1036.7,1592.8,1000.51,1583.27,932.22,1588.86,820.16,1593.96
"458","f02_frame_rep4","f02","4","saːraɮ","ATR","aː","a",1010.65,1630.31,1117.4,1672.33,1226.06,1620.79,1249.86,1619.99,1286.63,1663.37,1323.78,1582.66,1283.21,1639.97,1191.44,1632.04,1156.24,1674.59,987.62,1643.95,723.27,1512.53,725.32,1513.22,723.26,1511.3,716.85,1506.61,708,1502.8,696.22,1500.04,677.21,1499.7,648.2,1502.7,603.72,1497.54,534.74,1479.41
"459","f02_frame_rep4","f02","4","suːɮeːr","ATR","uː","eː",299.64,1303.05,305.97,942.75,299.78,1018.71,461.89,1665.74,666.78,1210.93,696.62,2460.56,331.57,892.12,423.02,1097.34,306.82,794.88,320.72,1040.97,542.57,2184.72,450.64,2263.96,457,2235.47,465.04,2212.02,468.02,2237.58,468.1,2302.95,477.22,2379.31,479.59,2390.91,468.78,2223.86,436.95,1919.65
"460","f02_frame_rep4","f02","4","teːguːr","ATR","eː","uː",370.15,2607.35,382.45,2622.97,396.97,2665.85,395.89,2587.41,388.07,1623.44,398.23,1733.99,385.32,2326.16,413.27,2539.94,394.1,2565.09,357.51,2246.06,695.32,1615.65,334.65,889.69,347.01,832.73,371.89,848.93,380.85,852.09,387.88,793.96,371.12,730.8,361.29,701.85,401.34,774.91,416.42,977.2
"461","f02_frame_rep4","f02","4","pɔːɮiːg","non-harmonic","ɔː","iː",471.65,863.26,675.41,995.31,761.34,1105.63,758.71,1152.65,784.91,1128.39,773.46,1044.18,721.26,1053.37,751.48,1044.31,759.38,1052.78,744.78,1192.71,328.48,2066.5,441.42,2547.27,439.35,2588.43,423.95,2637.85,414.33,2677.95,408.83,2719.79,394.79,2773.01,261.52,2384.33,324.74,1898.11,288.41,1878.24
"462","f02_frame_rep4","f02","4","pɔɮɔr","rounding","ɔ","ɔ",865.62,2071.05,610.15,1316.91,622.85,1084.73,676.76,993.66,717.85,972.85,757.8,936.37,739.55,944.45,706.94,914.29,778.61,957.09,720.49,1021.22,358.88,1864.38,494.02,1531.82,641.64,1369.55,692.23,1366.03,720.33,1356.67,743.31,1347.48,761.8,1327.36,767.18,1297.22,762.41,1268.68,768.68,1254.19
"463","f02_frame_rep4","f02","4","porijg","non-harmonic","o","i",535.76,1612.02,521.8,1771.09,390.73,1022.01,352.76,840.02,348.94,859.01,347.36,875.91,351.84,899.79,354.66,929.3,354.48,965.49,357.58,1051.99,362.34,1713.37,336.65,1728.91,311.52,1787.4,287.08,1936.1,272.23,2159.1,272.63,2590.62,261.67,2533.29,259.37,2525.02,260.79,2590.86,268.32,2635.71
"464","f02_frame_rep4","f02","4","ʦ͡o:ɮruːɮ","ATR","o:","uː",366.41,1765.8,396.25,1709.2,413.44,1243.37,416.3,1166.7,427.26,1125.23,436.91,1123.38,440.06,1117.4,449.17,1136.55,452.93,1197.23,452.23,1264.62,433.15,1115.99,449.29,962.53,450.58,951.46,440.73,947.62,429.35,927.33,428.67,929.75,434.71,935.14,417.55,940.55,428.41,1064.67,437.34,1214.53
"465","f03_frame_rep1","f03","1","ʧ͡ʰiɮger","ATR","i","e",1310.29,2203.69,935.79,2195.01,629.1,2194.4,397.7,2202.74,298.38,2259.8,336.68,2367.62,353.79,2081.46,350.18,1409.93,346.63,978.8,343.15,768.43,307.31,2559.18,323.2,2542.13,351.15,2402.53,372.92,2339.27,389.45,2304.19,399.95,2282.16,406.12,2243.26,407.56,2211.64,404.1,2184.54,393.39,2141.28
"466","f03_frame_rep1","f03","1","ʦ͡ʊːraːr","ATR","ʊː","aː",424.36,1712.35,469.38,1668.38,489.12,1599.84,482.54,1510.45,476.26,1447.2,474.28,1404.3,477.62,1378.29,484.61,1371.88,479.5,1359.22,477.57,1361.55,613.9,1575,676,1595.9,770.68,1617.12,798.48,1602.67,851.76,1681.25,853.99,1679.85,861.19,1701.21,855.35,1716.36,851.95,1722.91,789.64,1773.82
"467","f03_frame_rep1","f03","1","teɮijg","non-harmonic","e","i",302.94,2471.17,330.88,2479.65,354.22,2487.71,358.7,2494.01,361.89,2502.08,361.47,2515.1,360.79,2516.23,359.58,2493.27,357.23,2483.88,353.13,2494.98,736.79,2429.79,483.36,2416.29,356.85,2424.15,368.05,2455.2,378.3,2469.23,387.46,2463.83,394.68,2458.76,399.54,2454.07,403.87,2454.58,407.52,2461.68
"468","f03_frame_rep1","f03","1","ʦ͡aːrʊːɮ","ATR","aː","ʊː",610.47,1854.1,693.84,1836.38,755.69,1812.51,803.31,1797.35,839.89,1782.92,868.51,1774.98,870.96,1788.34,874.66,1800.4,865.77,1802.47,842.65,1816.33,651.06,1543.59,677.79,1433.43,678.88,1334.86,652.3,1224.39,605.23,1170.1,554.13,1129.85,564.91,1112.49,572,1100.89,607.76,1128.69,612.77,1155.69
"469","f03_frame_rep1","f03","1","teɮguːr","ATR","e","uː",318.27,2405.86,340.43,2399.92,362.11,2394.37,365.36,2396.75,368.03,2399.11,367.49,2401.34,366.75,2401.86,365.32,2396.88,363.56,2392.2,361.07,2388.17,368.24,1133.9,369.32,1116.55,374.56,1116.57,382.13,1117.22,388.59,1115.57,392.79,1119.26,396.69,1127.7,398.88,1133.71,399.68,1147.8,398.45,1201.34
"470","f03_frame_rep1","f03","1","xɔjor","non-harmonic","ɔ","o",966.9,1209.63,736.99,1212.94,741.34,1247.09,714.7,1266.2,687.5,1325.52,652.2,1453.37,609.57,1570.6,565.44,1676.85,531.63,1751.75,493.04,1868.47,429.98,2249.03,425.43,2241.94,420.87,2234.84,412.47,2176.84,402.87,2103.06,396.6,2059.43,402.19,2123.06,407.78,2186.7,372.72,2168.03,318.13,2109.82
"471","f03_frame_rep1","f03","1","teɮger","ATR","e","e",375.6,2622.93,311.35,2623.21,341.26,2569.73,352.82,2553.39,360.88,2544.06,363.02,2546.52,363.22,2546.55,362.39,2545.29,362.16,2539.78,360.51,2512.83,336.36,2280.04,352.72,2269.31,398.5,2261.68,430.24,2255.61,439.51,2252.05,444.91,2236.2,443.33,2198.15,439.42,2146.71,430.71,2067.74,419.82,1995.95
"472","f03_frame_rep1","f03","1","suɮijg","non-harmonic","u","i",698.97,1586.3,1234.58,1994.08,976.43,1803.71,318.47,1287,334.46,1251.18,333.46,1246.9,327.96,1277.64,322.93,1317.5,317.92,1377.13,310.89,1487.96,519.07,1870.64,310.65,2267.37,324.97,2348.01,339.42,2405.07,354.08,2423.84,364.18,2441.1,366.5,2455.76,368.54,2471.48,370.07,2489.09,372.13,2502.5
"473","f03_frame_rep1","f03","1","taɮiːg","non-harmonic","a","iː",561.24,1944.09,648.31,1893.46,715.83,1890.69,753,1349.29,649.86,914.94,642.39,817.58,789.03,1099.23,821.58,1678.38,810.78,1571.69,757.54,925.64,555.59,2143.81,429.63,1437.59,414.02,2298.9,410.12,2397.6,408.07,2471.6,396.69,2539.63,356.22,2617.94,359.41,2481.7,376.43,1980.72,347.63,1969.98
"474","f03_frame_rep1","f03","1","teɮeːr","ATR","e","eː",340.58,2547.63,348.01,2550.88,355.51,2548.46,358.1,2541.65,360.03,2536.64,360.88,2534.57,360.26,2526.57,358.76,2514.97,357.23,2509.17,355.28,2499.15,649.87,2369.57,399.01,2374.57,415.31,2352.3,421.92,2339.31,430.31,2317.98,438.72,2294.19,451.6,2272.93,467.67,2240.39,469.92,2216.08,425.41,2187.35
"475","f03_frame_rep1","f03","1","taɮaːr","ATR","a","aː",743.45,1938.89,714.26,1808.96,749.24,1416.33,806.36,1164.42,842.47,1257.85,865.95,1345.72,812.38,1136.48,711.62,1051.94,865.94,1473.56,778.3,855.3,776.82,1848.61,782.73,1016.46,854.94,1293.97,873.13,1576.91,877.27,1531.87,892.04,1377.35,843,1368.87,875.73,1229.55,770.14,890.44,790.08,866.84
"476","f03_frame_rep1","f03","1","aʧ͡iɮ","non-harmonic","a","i",481.88,2380.78,505.11,2314.12,508.63,2334.07,507.99,2244.49,526.78,2246.46,560.47,2259.04,576.01,2240.42,552,2244.78,510.31,2263.99,465.27,2326.25,461.25,2200.2,348.02,2170.99,372.43,2218.58,393.8,2253,406.92,2251.59,418.05,2250.48,423.35,2250.28,426.87,2243.61,424.68,2216.35,421.34,2193.27
"477","f03_frame_rep1","f03","1","tɔɮiːg","non-harmonic","ɔ","iː",634.99,1804.39,652.92,1658.71,705.54,1558.98,729.16,1481.48,737.94,1411.3,743.13,1342.28,743.63,1305.49,740.23,1287.4,731.07,1270.02,708.01,1230.04,685.47,1968.46,497.46,1919.31,476.06,2067.52,453.67,2242.47,442.15,2370.38,430.45,2501.64,406.63,2674.78,347.72,2694.68,307.09,2331.31,378.23,2040.94
"478","f03_frame_rep1","f03","1","sʊɮaːr","ATR","ʊ","aː",1148.46,1921.88,813.44,1722.74,525.9,1572.96,330.06,1453.73,430.69,1387.25,497.9,1353.3,541.38,1336.33,536.98,1322.42,538.87,1332.97,544.53,1360.96,709.1,1673.56,782.68,1701.07,861.68,1696.23,919.36,1711.13,928.97,1732.54,928.03,1737.17,934.95,1727.96,930.92,1749.08,917.89,1788.18,871.44,1798.5
"479","f03_frame_rep1","f03","1","teːɮeːr","ATR","eː","eː",375.37,2536.95,394.65,2524.9,405.79,2520.91,412.68,2494.29,422.9,2493.11,434.01,2382.5,438.65,2116.68,442.87,1995.26,435.93,2127.21,417.2,1837.92,448.99,2278.87,435.01,2246.48,438.37,2283.06,441.1,2271.81,449.26,2258.84,458.95,2268.92,458.9,2289.4,449.48,2291.67,428.51,2278.42,391.1,2255.54
"480","f03_frame_rep1","f03","1","pɔːtɔɮ","rounding","ɔː","ɔ",555.28,1313.27,577.79,1191.75,632.69,1239.96,684.59,1263.89,715.52,1263.64,737.15,1249.59,750.11,1229.27,739.62,1221.24,740.29,1250.92,746.66,1311.96,343.39,1317.15,341.9,1328,350.12,1331.03,359.23,1333.34,368.34,1335.66,402.47,1438.61,470.48,1677.89,538.49,1917.16,606.5,2156.44,603.11,2147.16
"481","f03_frame_rep1","f03","1","atiɮ","non-harmonic","a","i",453.9,2517.32,493.97,2450.76,527.47,2343.77,520.18,2366.81,614.17,2265.39,651.83,2231.75,674.19,2215.33,682.29,2222.22,673.44,2221.21,607.13,2188.25,488.89,1957.67,314.04,2068.38,335.74,1839.43,346.79,1759.1,344.22,1818.81,339.22,1931.57,340.49,2046.01,333.57,2042.96,338.34,2018.29,319.6,1998.86
"482","f03_frame_rep1","f03","1","ʦ͡eːɮper","ATR","eː","e",386.45,2309.52,424.56,2317.74,442.5,2339.06,463.39,2350.34,473.44,2246.73,474.76,2205.88,477.12,2252.71,470.92,2133.67,459.08,2191.28,408.76,2234.56,715.19,1882.81,417.38,1802.97,424.29,1818.2,442.57,1836.97,449.43,1849.16,443.85,1854.17,438.27,1859.17,428.19,1852.84,418.07,1846.43,406.45,1838.16
"483","f03_frame_rep1","f03","1","suɮteːr","ATR","u","eː",1350.09,2313.25,1147.32,2199.73,453.36,1535.33,358.14,1399.26,371.53,1367.45,373.55,1364.48,373.59,1368.21,371.75,1378.32,369.04,1398.11,364.07,1426.58,421.37,2283.18,470.84,2318.13,479.83,2335.23,483.01,2333.38,486.43,2332.38,488.45,2331.85,487.24,2324.9,483.45,2296.09,472.25,2264.91,449.95,2229.85
"484","f03_frame_rep1","f03","1","suːɮijg","non-harmonic","uː","i",264.84,1680.45,354.84,1290.16,382.11,1156.96,376.27,1131.68,368.67,1007.26,353.93,994.65,342.89,1010.22,349.53,1032.95,341.65,1055.9,345.2,1129.79,577.93,2196.97,235.96,2192.54,236.48,2254.21,289.77,2326.06,332.15,2382.81,360.35,2419.9,388.48,2456.91,390.17,2459.85,391.86,2462.8,393.9,2480.78
"485","f03_frame_rep1","f03","1","taɮʊːɮ","ATR","a","ʊː",649.95,1818.28,716.53,1780.55,768.42,1765.73,799.22,1741.02,812.74,1707.59,811.23,1668.6,810.86,1650.66,797.4,1629.96,773.51,1606.6,738.7,1579.88,874.15,2038.72,530.54,1318.99,628.65,1322.45,622.98,1246.21,583.76,1176.2,552.09,1146.09,541.84,1130.93,527.57,1122.31,502.06,1119.07,477.32,1132.72
"486","f03_frame_rep1","f03","1","ʃiɮeːr","ATR","i","eː",573.71,2292.07,381.64,2226.66,332.15,2303.91,304.15,2402.67,320.98,2425.48,343.35,2438.88,347.88,2447.55,350.66,2455.75,351.13,2447.05,351.42,2437.1,356.21,2342.1,422.52,2290.47,446.37,2280.41,455.89,2291.07,462.83,2299.84,468.88,2310.21,477.4,2313.07,479.84,2304.75,472.76,2280.13,450.17,2150.86
"487","f03_frame_rep1","f03","1","tɔːgʊːr","ATR","ɔː","ʊː",642.64,1811.61,747.83,1630.51,833.97,1485.62,827.01,1362.73,793.31,1278.66,758.28,1220.39,758.53,1207.23,736.53,1123.58,693.57,1082.46,634.17,996.79,687,1640,580.18,1271.43,826.6,938.45,651.69,1314.72,647.93,1342.79,685.04,1186.93,803.02,2438.91,374.13,875.06,467.97,931.8,486.1,1023.7
"488","f03_frame_rep1","f03","1","soɮor","rounding","o","o",384.87,1704.98,317.25,1649.53,402.68,1550.31,431.37,1523.6,448.74,1510.98,460.66,1504.77,458.88,1508.75,450.8,1522.47,436.22,1545.94,410.02,1585.57,651.23,1826.16,491.76,1846.73,381.1,1779.9,445.98,1762.91,462.82,1709.52,467.24,1673.12,466.8,1652,464.99,1642.8,461.59,1640.83,451.67,1636.43
"489","f03_frame_rep1","f03","1","ʦ͡ʊːriːg","non-harmonic","ʊː","iː",432.84,1506.8,439.82,1349.54,436.22,1246.02,439.9,1170.17,446.85,1115.39,458.9,1117.62,472.88,1102.03,488.08,1083.81,494.02,1067.48,495.32,1081.55,456.19,1863.05,466.53,1957.36,453.26,2338.91,420.37,2503.97,394.39,2628.37,375.84,2538.86,353.67,1885.92,413.77,2256.63,384.08,2126.9,268,1822.82
"490","f03_frame_rep1","f03","1","pʊɮʊːr","ATR","ʊ","ʊː",551.91,1394.85,381.14,1263.45,442.64,1046.54,475.11,1005.52,494.63,1028.19,507.85,1052.96,516.27,1073.36,523.15,1094.52,529.03,1117.95,518.4,1137.36,1585.25,2698.47,626.64,1413.75,489.62,1166.04,514.15,1168.69,523,1153.27,522.54,1107.85,519.28,1069.28,512.6,1062.34,505.86,1067.42,500.71,1104.24
"491","f03_frame_rep1","f03","1","ʦ͡ʊraɮtʰ","ATR","ʊ","a",493.52,1745.17,546.17,1699.38,599.6,1655.47,624.24,1623.71,630.68,1597.19,630.45,1564.27,641.69,1538.26,652.98,1519.56,658.49,1510.69,662.74,1511.44,503.84,1456.8,527.23,1453.3,546.14,1450.11,536.08,1448.96,526.02,1447.81,519.45,1445.12,514.85,1441.56,511.54,1441.67,515.89,1463.49,520.23,1485.3
"492","f03_frame_rep1","f03","1","ʦ͡ʊːrʊːɮ","ATR","ʊː","ʊː",408.14,1664.6,449.27,1555.17,465.25,1479.28,474.17,1397.77,483.09,1319.05,489.52,1280.28,499.91,1236.93,498.02,1179.9,496.98,1187.36,491.43,1187.31,437.53,1145.34,455.96,1159.25,474.99,1157.16,480.98,1143.08,475.18,1103.47,469.27,1048.99,467.33,997.97,466.77,989.43,471.49,1054.46,476.19,1157.92
"493","f03_frame_rep1","f03","1","ʦ͡ʊːrʊːɮ","ATR","ʊː","ʊː",408.14,1664.6,449.27,1555.17,465.25,1479.28,474.17,1397.77,483.09,1319.05,489.52,1280.28,499.91,1236.93,498.02,1179.9,496.98,1187.36,491.43,1187.31,484.01,1148.83,487.25,1062.53,484.75,1024.44,484.09,1009.82,485.08,1004.3,485.95,1019.76,482.72,1039.84,475.87,1087.24,463.29,1131.39,459.79,1160.5
"494","f03_frame_rep1","f03","1","ʦ͡ʊːrʊːɮ","ATR","ʊː","ʊː",399.01,1454.83,414.11,1331.4,424.53,1262.85,432.4,1166.3,432.25,1145.97,446.5,1151.06,473.4,1132.61,479.7,1093.43,480.35,1075.11,486.76,1087.31,437.53,1145.34,455.96,1159.25,474.99,1157.16,480.98,1143.08,475.18,1103.47,469.27,1048.99,467.33,997.97,466.77,989.43,471.49,1054.46,476.19,1157.92
"495","f03_frame_rep1","f03","1","ʦ͡ʊːrʊːɮ","ATR","ʊː","ʊː",399.01,1454.83,414.11,1331.4,424.53,1262.85,432.4,1166.3,432.25,1145.97,446.5,1151.06,473.4,1132.61,479.7,1093.43,480.35,1075.11,486.76,1087.31,484.01,1148.83,487.25,1062.53,484.75,1024.44,484.09,1009.82,485.08,1004.3,485.95,1019.76,482.72,1039.84,475.87,1087.24,463.29,1131.39,459.79,1160.5
"496","f03_frame_rep1","f03","1","tʊːɮaɮ","ATR","ʊː","a",478.72,1748.58,479.83,1344.34,478.08,1240.91,473.1,1152.2,474.39,1132.31,481.68,1099.42,490.02,1066.71,489.67,1040.59,490.28,1026.27,506.94,1101.59,390.85,1782.3,478.11,1584.36,539.01,1496.08,563,1508.17,567.14,1500.31,559.12,1505.56,539.22,1512.45,515.02,1503.87,489.31,1481.75,454.77,1470.72
"497","f03_frame_rep1","f03","1","pɔːɮɔːr","rounding","ɔː","ɔː",510.84,1347.8,567.89,1130.99,624.6,1144.08,655.45,1150.91,672.75,1155.78,688.1,1127.09,712.02,1108.47,701.69,1120.19,691.45,1155.51,699.15,1204.72,1177.21,2232.91,548.38,1565.61,671.98,1450.78,695.8,1420.81,702.08,1404.93,698,1389.72,694.65,1372.01,695.13,1375.82,686.38,1386.31,659.05,1407.48
"498","f03_frame_rep1","f03","1","purteɮ","ATR","u","e",347.33,1543.1,382.72,949.6,399.63,945.54,397.16,958.07,391.94,978.04,398.45,1001.07,404.61,1044.58,403.1,1116.75,391.26,1178.79,378.4,1214.87,790.44,1959.66,592.85,1960.18,425.33,1953.51,361.36,1922.08,314.86,1900.06,336.42,1914.71,355.72,1929.33,364.99,1943.78,370.26,1952.78,354.93,1933.66
